entry_time,exit_time,type,entry_price,exit_price,profit_points,profit_dollars,exit_reason,strength,rr_ratio,duration_bars
2022-11-22 12:30:00,2022-11-22 17:30:00,SELL,1746.208,1738.5344128000004,7.673587199999702,767.3587199999702,TP atteint,8.9840002500275,1.7999999999999787,20
2022-11-23 15:00:00,2022-11-23 19:00:00,SELL,1739.618,1748.417809,-8.799809000000096,-879.9809000000096,SL touché,9.551145911994894,1.8000000000000103,16
2022-11-30 00:45:00,2022-11-30 08:45:00,BUY,1751.058,1758.9339521999998,7.8759521999998015,787.5952199999801,TP atteint,7.185038352476184,1.7999999999999896,32
2022-11-30 15:00:00,2022-11-30 19:30:00,SELL,1751.898,1765.423949,-13.525949000000082,-1352.5949000000082,SL touché,9.591453369236305,1.8000000000000034,18
2023-01-11 14:30:00,2023-01-12 12:15:00,SELL,1874.305,1887.4851525,-13.18015249999985,-1318.015249999985,SL touché,11.785996087013892,1.7999999999999932,83
2023-01-12 13:30:00,2023-01-16 02:45:00,BUY,1891.885,1928.0126965,36.127696499999956,3612.7696499999956,TP atteint,31.345063954702596,1.7999999999999978,141
2023-01-18 16:15:00,2023-01-19 19:15:00,SELL,1909.145,1926.7525725,-17.60757250000006,-1760.757250000006,SL touché,6.980870688316557,1.8000000000000025,104
2023-01-31 14:15:00,2023-02-03 13:30:00,BUY,1922.825,1899.7035875,-23.121412500000133,-2312.1412500000133,SL touché,8.165040620982083,1.800000000000004,273
2023-02-14 14:00:00,2023-02-15 07:30:00,SELL,1858.785,1836.0844935000002,22.700506499999847,2270.0506499999847,TP atteint,7.202060419629582,1.7999999999999927,66
2023-03-02 08:00:00,2023-03-02 08:30:00,BUY,1830.405,1833.0441645,2.6391645000001063,263.9164500000106,TP atteint,8.283604510420389,1.800000000000062,2
2023-03-02 08:45:00,2023-03-03 06:30:00,BUY,1833.825,1842.6232425000003,8.798242500000242,879.8242500000242,TP atteint,8.283604510420389,1.8000000000000187,83
2023-03-06 19:15:00,2023-03-07 00:15:00,BUY,1847.035,1844.0914825000002,-2.943517499999871,-294.3517499999871,SL touché,7.093159159224477,1.7999999999999692,16
2023-03-07 08:00:00,2023-03-07 13:15:00,SELL,1846.065,1834.5215414999998,11.54345850000027,1154.345850000027,TP atteint,7.442238253666488,1.8000000000000143,21
2023-03-07 13:30:00,2023-03-08 03:15:00,SELL,1837.175,1809.6375424999997,27.5374575000003,2753.74575000003,TP atteint,7.442238253666488,1.8,51
2023-03-14 08:45:00,2023-03-14 12:30:00,BUY,1904.255,1899.7028725,-4.552127500000097,-455.2127500000097,SL touché,7.924310905896661,1.80000000000001,15
2023-03-14 12:45:00,2023-03-14 13:30:00,BUY,1909.945,1899.7000275,-10.244972499999903,-1024.4972499999903,SL touché,7.924310905896661,1.8000000000000045,3
2023-03-30 13:30:00,2023-03-30 16:00:00,SELL,1965.208,1976.250604,-11.042603999999983,-1104.2603999999983,SL touché,17.70156916697531,1.7999999999999918,10
2023-03-31 17:15:00,2023-04-03 14:30:00,SELL,1968.595,1988.4692974999998,-19.874297499999784,-1987.4297499999784,SL touché,9.088886500657495,1.8000000000000045,81
2023-04-04 06:30:00,2023-04-04 13:30:00,BUY,1981.558,1991.8608021999999,10.30280219999986,1030.280219999986,TP atteint,19.73289522087991,1.8,28
2023-04-12 13:45:00,2023-04-13 06:15:00,BUY,2007.695,2021.1479254999997,13.452925499999765,1345.2925499999765,TP atteint,7.051037196217173,1.7999999999999878,62
2023-04-13 06:30:00,2023-04-13 12:45:00,BUY,2022.725,2038.1660524999998,15.441052499999842,1544.1052499999842,TP atteint,6.516255859162904,1.8,25
2023-04-18 17:30:00,2023-04-19 06:15:00,SELL,2005.205,1991.6229154999999,13.582084500000065,1358.2084500000065,TP atteint,8.83834083908436,1.799999999999988,47
2023-04-20 01:30:00,2023-04-20 06:30:00,SELL,1995.125,1999.6425625,-4.51756249999994,-451.756249999994,SL touché,9.668974868623621,1.7999999999999898,20
